sentence,pos_seq,genre,preds,true
"and and when this Peter come he said well you know , just show him everything and like you did me and he said he did n't wan na know thank you .","['CCONJ', 'CCONJ', 'ADV', 'DET', 'PROPN', 'VERB', 'PRON', 'VERB', 'INTJ', 'PRON', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'INTJ', 'PRON', 'VERB', 'PRON', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'VERB', 'PRON', 'PUNCT']",conversation,00010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well that 's certainly my feeling I 'm naturally disappointed but it I say , you did well and er","['INTJ', 'DET', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'CCONJ', 'INTJ']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mick said to me last night , he said to me you can never fit not used to it , but","['PROPN', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT', 'CCONJ']",conversation,00100000010000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everywhere I go .,"['ADV', 'PRON', 'VERB', 'PUNCT']",conversation,"0010000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"It 's all anonymous , you 're not nobody know who it is , it 's for it 's for a dictionary and they want new words that are commonly used and they do n't want and all old words that never get used it 'll be dropped in the next edition of the dictionary .","['PRON', 'VERB', 'DET', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,"0000000000000000000000010000000000000
000001000000010000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000011000000000000000000000000000000000000000000000000000000000000000000"
what you put on there and that,"['NOUN', 'PRON', 'VERB', 'PART', 'ADV', 'CCONJ', 'ADP']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0011000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"I do n't write anything , I send the tape in , they do n't know who you are you 're just a it 's just a voice speaking nobody knows who you are or anything , they only know me nobody else .","['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'DET', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADV', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000100000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ay , I I 've I 've said that to them I said well you might have , if I take to work you 'll certainly hear some they said well if that 's common usage words that 's what it has to be and words that we never use at all that are in dictionaries and nobody ever uses them , they want to know common ordinary speech words that we use .","['INTJ', 'PUNCT', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'PRON', 'PRON', 'VERB', 'INTJ', 'PRON', 'VERB', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'CCONJ', 'NOUN', 'ADJ', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV', 'ADJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'VERB', 'PUNCT']",conversation,"0000000011000000000001000000000010000
100000000000000001000000000000000000000000000000000000000000000000000000000000","0000000011000000100000000000000010010
100000000000000001000000000000000000000000000000000000000000000000000000000000"
"so he 's killing himself laughing I I 've got to tell you Ron , I 've been taping he said I do n't give a monkeys you tape what , he said let them all hear , they 'll all be able to pass it round !","['ADV', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'VERB', 'PUNCT', 'PRON', 'VERB', 'DET', 'VERB', 'ADJ', 'PART', 'VERB', 'PRON', 'ADV', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000100000000000000000000000000000000000000000000000000000000000000000000","0001000000000000000000001010000000000
000000010100000000000000000000000000000000000000000000000000000000000000000000"
"I said I got a good joke for you here , started to laugh and he said I ai n't said it yet !","['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'ADV', 'PUNCT', 'VERB', 'PART', 'VERB', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Someone asked me whether , I thought it 'd be a bit of fun But as I say nobody knows who you are , or what you 've said or anything so it does n't matter does it ?","['NOUN', 'VERB', 'PRON', 'ADP', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PRON', 'PUNCT']",conversation,"0000000000010000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"words that people are using I 've got now , so I do n't even think of it , it 's just there and I just talk normal that 's the idea really and if anybody asks you what you 're doing , then you tell them and it and you say , if you do n't wish to be on it , well","['NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'CCONJ', 'PRON', 'ADV', 'VERB', 'ADJ', 'DET', 'VERB', 'DET', 'NOUN', 'ADV', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PRON', 'CCONJ', 'PRON', 'CCONJ', 'PRON', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT', 'INTJ']",conversation,"0000000000000000000000000000100000001
000000000000000000000001000000000000000000000000000000000000000000000000000000","0000000000000000000000000000100000000
000000000000000000000001000000000000000000000000000000000000000000000000000000"
wipe it off but nobody knows who you are anyway so what difference does it make ?,"['VERB', 'PRON', 'PART', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,"0000000000000001000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000000001000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
sort of sit there putting what the solicitor said in your,"['ADV', 'ADV', 'NOUN', 'ADV', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ']",conversation,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"just turn them off , and that 's it Just normal conversations the words that people use in common different areas of the country , with accents and dialect and one thing and another it 's for the Oxford English Dictionary the next edition .","['ADV', 'VERB', 'PRON', 'PART', 'PUNCT', 'CCONJ', 'DET', 'VERB', 'PRON', 'ADV', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'CCONJ', 'DET', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,"0000001000000000010010000100000100000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001000000000011000000100000100000
000001000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I have a very important assignment for you , Paula , Arlene Frampton-Cox said .","['NOUN', 'PRON', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"She inserted a Du Maurier cigarette into her long tortoiseshell holder and sat back , looking at Paula , who was seated in the visitor 's chair on the other side of the desk , long legs crossed elegantly .","['PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'PUNCT']",fiction,"0000000000000000100000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Paula looked every inch a model these days , Arlene thought with a touch of proprietorial pride .","['PROPN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,"0000011000010100000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000011000010101000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Her long hair , shining gold , was swept back and caught at the nape of her neck with a bow , make-up , expertly applied , accentuated the classically beautiful lines of her face , and she wore her well-cut suit with all the panache that was expected of her .","['ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PART', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'ADJ', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0000100000000000000000000000000100000
000001000000000000000000000000000000000000000000000000000000000000000000000000","0000110000010000000010100000000100000
000001000000000000000000000000000000000000000000000000000000000000000000000000"
"A good suit was a working model 's uniform Ã¢ÂÂ Paula now bought two each season and wore them with perfectly matching accessories , hat , bag and shoes .","['DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'NOUN', 'PROPN', 'PROPN', 'ADV', 'VERB', 'NUM', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",fiction,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
This one was in soft light green with a boxy shaped jacket and narrow skirt and the same green-and-white check material of the little sleeveless blouse had been used to line the jacket and face the wide reveres .,"['DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'ADP', 'DET', 'ADJ', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",fiction,"1000100000000000000000000000000000001
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001110001000000000000000000001000100
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Paula 's bag and shoes were patent black leather , her gloves white , and she carried a long walking umbrella neatly furled in its fur-trimmed case .","['PROPN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'VERB', 'NOUN', 'PUNCT']",fiction,"0000000000000000000000000100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Perfectly groomed from head to toe and with all that assurance , she was ready to take on the world , Arlene thought with satisfaction , for she looked on Paula as her very own creation .","['ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'PART', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000001010000101100000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000001000000000001000100001100000100000000000000000000000000000000000000000000000000000000000000000000000000000000
"The raw materials might have been there before Ã¢ÂÂ indeed , had n't it been she , Arlene , who had spotted them ?","['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADV', 'PUNCT', 'VERB', 'ADV', 'PRON', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'PRON', 'PUNCT']",fiction,01100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
eighteen months on the model circuit had eliminated all trace of her former Somerset accent .,"['NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']",fiction,00100101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She had listened to Arlene 's own voice and set about imitating it for she held her mentor in the highest esteem whilst still being a little afraid of her .,"['PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'ADP', 'PRON', 'PUNCT']",fiction,00010000011000010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000100010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The House of Mattli is expanding from couture into ready-to-wear and one of the big Bristol stores , Taylors , are putting on a show to publicise the fact that they will be stocking the new prÂªt-Â¨-porter ' , Arlene explained .","['DET', 'PROPN', 'ADP', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'PUNCT', 'CCONJ', 'NUM', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'ADJ', 'VERB', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'PUNCT']",fiction,"0000011010000010000001100000000000000
000100000000000000000000000000000000000000000000000000000000000000000000000000","0000011010000010000001100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
