sentence,pos_seq,genre,preds,true
She had listened to Arlene 's own voice and set about imitating it for she held her mentor in the highest esteem whilst still being a little afraid of her .,"['PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'DET', 'ADJ', 'ADJ', 'ADP', 'PRON', 'PUNCT']",fiction,00110000011110111011110000101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000100010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The House of Mattli is expanding from couture into ready-to-wear and one of the big Bristol stores , Taylors , are putting on a show to publicise the fact that they will be stocking the new prÂªt-Â¨-porter ' , Arlene explained .","['DET', 'PROPN', 'ADP', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'PUNCT', 'CCONJ', 'NUM', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'ADJ', 'VERB', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'PUNCT']",fiction,"0011010000111100110111101011010100100
110100000000000000000000000000000000000000000000000000000000000000000000000000","0000011010000010000001100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Ã¢ÂÂ I have been asked to supply the models and I would like you to be one of them .,"['NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'PART', 'VERB', 'NUM', 'ADP', 'PRON', 'PUNCT']",fiction,"0110000110100000101100000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001010000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
The House of Mattli was a husband and wife team who were numbered amongst the top ten names in the Incorporated Society of London Fashion Designers .,"['DET', 'PROPN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']",fiction,00010011000000101001000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Furthermore Madame Mattli was a Frenchwoman , an accident of birth which added to her glamour , for was not Paris the fashion capital of the world ?","['ADV', 'PROPN', 'PROPN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'ADV', 'PROPN', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,11100011000011111100001101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I only want the best of my girls on this job .,"['PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00110100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Madame Mattli , remember , is used to the best .","['PROPN', 'PROPN', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT']",fiction,11001101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We ca n't afford any sloppiness .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",fiction,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I can count on you , Paula , I feel sure .","['PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PUNCT']",fiction,00001001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Oh yes , Paula said , brimming with suppressed excitement .","['NOUN', 'INTJ', 'INTJ', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",fiction,00010001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You can count on me !,"['NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,00111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Madame Mattli was almost exactly as Paula had imagined she would be , a petite perfectly turned out woman with an air of chic that was unmistakably French .","['PROPN', 'PROPN', 'VERB', 'ADV', 'ADV', 'ADP', 'PROPN', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PUNCT', 'DET', 'ADJ', 'ADV', 'VERB', 'PART', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,"1100100010000010111100000010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000101000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Her dark , grey-streaked hair , which she wore in a long bob , had been cut by Vidal Sassoon and she wore a beautifully tailored black suit relieved only by a little white flounce at the neckline .","['ADJ', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADV', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,"1110010111000001010001101011010001111
010000000000000000000000000000000000000000000000000000000000000000000000000000","0101000001000000000000000000100000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
In the fitting rooms at Taylors she fussed and fretted over her creations like a mother hen and though Paula was overawed by the great designer she also liked her on sight .,"['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'CCONJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'PROPN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'ADV', 'VERB', 'PRON', 'ADP', 'NOUN', 'PUNCT']",fiction,"0100010000110000101011111001011010000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000101001100000000000001000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Madame Mattli might be a stickler for detail , with a generous helping of the artistic temperament which kept her tight-coiled as a spring and which would explode into frenzy if the smallest detail was not as it should be , but she also had a kind face and deep perceptive eyes .","['PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",fiction,"1100000001011010101110000000100110000
110010110101111100000000000000000000000000000000000000000000000000000000000000","0000000001011000000010010001100000000
000000000100110000000000000000000000000000000000000000000000000000000000000000"
"Half way through the day 's programme of shows , while the dressers went off to grab a sandwich and the model girls , who would not dare to eat while they were showing , revived themselves with cups of black coffee , Madame Mattli took Paula to one side .","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PUNCT', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADP', 'NUM', 'NOUN', 'PUNCT']",fiction,"1101100110010100000010100001001000001
111010100010100000000000000000000000000000000000000000000000000000000000000000","0010000000000000000000000000000000010
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ Little one , I would like to speak with you .","['NOUN', 'ADJ', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,"0111000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I have been watching you work , Madame Mattli said directly .","['NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,01110111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Her accent reminded Paula of Louise Ã¢ÂÂ perhaps that was why she warmed to her in spite of the fact that she was so awe-inspiring .,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADV', 'DET', 'VERB', 'ADV', 'PRON', 'VERB', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,11001100101011111110000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Madame Mattli waved a dismissive hand .,"['PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",fiction,11000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I am not saying this to make your head swell .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PART', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PUNCT']",fiction,01001000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The fact is that I have a vacancy arising for a couture model .,"['DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",fiction,00011101010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I believe you are exactly what I am looking for .,"['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'PUNCT']",fiction,11001001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Over Madame Mattli 's shoulder Paula could see Arlene watching her , a tiny smile lifting one corner of her scarlet mouth , and Paula knew her well enough by now to know exactly what she was thinking .","['ADP', 'PROPN', 'PROPN', 'PART', 'NOUN', 'PROPN', 'VERB', 'VERB', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'NUM', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'ADV', 'PART', 'VERB', 'ADV', 'NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT']",fiction,"0010100001110011000100100110010001110
110000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000001010000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"She did not want to lose Paula , who was one of her best models , but already she was enjoying the reflected glory that came from having personally trained a house model for one of the great London couture houses .","['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'NUM', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'DET', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NUM', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']",fiction,"0100000000001010001001001001010001111
110000000000000000000000000000000000000000000000000000000000000000000000000000","0000010000000010000000110110000010000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
She had known about the vacancy at Mattli and hoped that the job might be offered to Paula .,"['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT']",fiction,00101111001100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Can I have a little time to think it over ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'PART', 'PUNCT']",fiction,00110010011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
My present house model leaves at the end of the month and there are plenty of girls who would jump at the chance .,"['ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000110110011000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01010101000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But all the same I could n't make such a move without giving it some thought , Paula said grandly .","['CCONJ', 'ADJ', 'DET', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,01100101100010011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But inside she was bubbling with excitement .,"['CCONJ', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",fiction,10110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The moment Madame Mattli had offered her the job she had made up her mind .,"['DET', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'ADJ', 'NOUN', 'PUNCT']",fiction,00010111110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She was going to take it Ã¢ÂÂ of course !,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",fiction,00101101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"A month later Paula , smartly dressed in a new tweed suit with the obligatory matching bag and shoes , and lugging both her modelling case and a brand new cream leather suitcase , took the train to London to begin her new career .","['DET', 'NOUN', 'ADV', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",fiction,"0010100100010100000100110000100000111
010010100000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000001000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000"
