verbs,sentences,preds,true
kill,Now the suspense is killing ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Making the Paris - Dakar rally less perilous , Mr. Sabine says , might kill it ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
kill,"Let Jim Wright , Chris Dodd , Tony Coelho , David Bonior , Mike Lowry and David Obey explain in the papers every day why their determination to kill the Contra request represents the proudest foreign - policy achievement of the Democratic Party in 1988 ","0000000000000000000000000000100000000
00000000000000000000000000000000000000000000","0000000000000000000000000000100000000
00000000000000000000000000000000000000000000"
kill,"The deal was finally killed by MCA management , Mr. Olson says ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"EMPLOYEE LEASING was supposed to be killed , or at least maimed , by the Tax Reform Act of 1986 ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"A coalition of civic leaders , civil libertarians and Hispanic groups had gone to federal court in an unsuccessful attempt to knock the amendment off the ballot ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
knock,"The issue is particularly hot in Florida , where a coalition of civic leaders , civil libertarians and Hispanic groups went to federal court recently in an unsuccessful attempt to knock the proposed amendment off the ballot ",0000000000000000000000000000001000000000000000000000000000000000000000000000000000,0000000000000000000000000000001000000000000000000000000000000000000000000000000000
knock,"Any bad news knocks stocks down , '' he said ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"'' No one 's knocking down the door anymore , '' said Paul Lovegren , senior account executive at Wassendorf & Son Co . , Cedar Falls , Iowa ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"That was altogether appropriate , because some minutes before Tyson had knocked Spinks 's block off , figuratively speaking ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
knock,"'' It does n't take a hard shot to knock someone out if you hit him in the right spot , '' he noted ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
knock,A similar regulation in New York was knocked out in court and another court fight is under way in Massachusetts ,"0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"Consequently , Mr. Elliott says , '' A lot of peripheral players have been knocked out of the market . '",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
knock,"You could have knocked me over , '' said Joseph Ronning of Brown Brothers Harriman & Co ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,Incumbent Spyros Kyprianou was knocked out in voting last week ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"'' Jesse 's been knocked out of the box so many times before , '' says City Councilman George Burrell , a Jackson supporter ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"After a power failure knocked out the elevators , he climbed up and down all those flights at mealtimes ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
