verbs,sentences,preds,true
fill,"The county also got two letters of reference , filled with praise for Mrs. Guba ",0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Mostly , the controversy leaves a black hole in the Hispanic political firmament that wo n't be filled for some time ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"While filling movie houses and exciting donors are both honorable tasks , the facts do n't support the histrionics ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"But the rumor was embraced by the market as it helped fill in the paucity of news on which to trade , according to participants ",0000100000010000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Although the office towers filled up quickly -LRB- they 're still 96 % occupied -RRB- , the tony stores -- including Cartier and Mark Cross -- foundered ",0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Ad agency J. Walter Thompson Co . , moving to fill what is widely viewed as a critical management gap , hired a senior executive from rival Omnicom Group Inc. to become its top financial officer ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"But this is an institution , filled with patients who ' ve lost their health and some who ' ve lost their minds ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"In addition to filling a hole in United 's top management , the action marks the first big personnel move by Mr. Wolf , who was named to his posts last month ",0000000100000000000000000000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"And if occupancy ran low , the administrator would just let the doctors know and the beds would fill up ",0000100000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Well , back in 1983 , a special bipartisan commission was given the assignment of '' fixing '' the Social Security system , then perceived to be headed for bankruptcy , for the next 75 years ",0000000000000000100000000000100100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,Senate negotiators last week tried to persuade the House to at least include a fallback provision that would fix the problem in case Justice is right and the agreement is found unconstitutional ,0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"So far , the outside money has n't flooded in ; Owens - Illinois and affiliates still account for 95 % of the mutual funds ' total assets of $ 267 million ",0000000000000000001000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,Mr. Applegate said he sees the third - quarter earnings reports now flooding the market as the best results that can be expected for some time ,0000000000001000000100010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"Saudi Arabia is expected to continue flooding the market with oil for at least two more weeks , until two OPEC committees meet to consider how they might rein in production and prop up prices ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,The specter raised by economic nationalists is that the country will be flooded with foreign materials ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"Saudi Arabia is expected to continue flooding the market with oil for at least two more weeks , until two OPEC panels meet to consider ways to curb output and prop up prices ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,"This has given a sheepskin a rarity value unimagined in the 1970s , when the well - educated flooded the labor market and the cabbie with a doctorate drove his way into national folklore ",0000000000000001000000000000000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
