verbs,sentences,preds,true
melt,"Lord Bryce noted in 1888 , '' The conjunction of the forces of rank , wealth , knowledge , and intellect '' in a great metropolis like New York '' makes such a city a sort of foundry , '' a key place where '' opinion is melted and cast , '' and '' easily and swiftly propagated and diffused throughout the country . '","0000000000000000010000000000000000000
00000000001000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,Susan W. Peters 's Aug. 26 letter to the editor concerning the qualifications of business - school professors misses an important point ,0000000001000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
miss,"She works doggedly at her job in the garment industry , yet when she misses a promotion she 'd hoped for , she '' borrows '' two dresses from the showroom and takes her best friend dancing ",0000000000000010000010000001000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
miss,"'' The U.S. could miss the boat if they play politics at the ADB and do n't put up the bucks , '' says an ADB executive who declined to be identified ",0000000001100001000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
miss,"'' A lot of the institutional investors that have missed the boat might want to take the opportunity to get in now , '' he said ","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"The current junior team members missed out on Minkey , which began last year , but they did benefit from Olympic profits in the form of a one - time $ 1.2 million payment disbursed by the U.S. Olympic Committee ","0000010000000100000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"The Soviet Union is unwilling and unlikely to miss the deadline for withdrawing all its troops from Afghanistan , despite its latest blustering and military maneuvering there , Western and Soviet officials indicated ",0000000010010000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
miss,MOSCOW APPEARS unwilling to miss a deadline for its pullout from Afghanistan ,0000100100000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
miss,But Western and Soviet officials indicated that Moscow is unlikely to miss the Feb. 15 deadline for withdrawing its soldiers from the country ,0000001000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
miss,"Throughout training , Mr. Hynes and his classmates feared above all that they would wash out , or that the war would end , and that they 'd miss their chance at fighting the good fight ",0000000000010000001000000100100000000000000000000000000000000000000000000000000000,0000000000000000000000000000100000000000000000000000000000000000000000000000000000
miss,"What is missing is a general investor demand for physical gold , which would be the '' swing '' factor , he said ","0010000010000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"In 1986 , the company slipped into the red with a loss of 40 million marks on massive inventory write - downs on out - of - fashion products that missed new leisure trends set by emerging competitors ","0000001000000000000000000000010001000
00000000000000000000000000000000000000000000","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000"
miss,But Soviet officials apparently agreed to commit in general terms to the joint project rather than miss the opportunity for a summit signing ,"0001000000000000000100000000000000000
0000000000000000000000000000000000000
0000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
0000000"
miss,"Re your page - one article '' Out of Orbit : Why a Space Station That Costs $ 25 Billion May Never Leave Earth , '' Sept. 1 : Funding the '' Black Hole '' referenced in the article on the National Aeronautics and Space Administration 's Shuttle and Space Station is similar to funding other '' Black Holes '' that government contractors are trying to fill with overruns , often justified with specious explanations of the causes of missed targets ","0000000000000000000000000000000000000
0000000000000000000000010000010000000
0000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
0000000"
miss,"Your analysis of our problems with Congress is excellently presented in your April 18 editorial '' The U.S. House of Lords '' but , in my opinion , you missed the obvious solution -- a limit on the amount of time that a congressman or a senator can serve ","0000000000000000000000000000000000000
00001000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Most said finding or keeping key people is important ; but without solid planning , Hay says they may miss seeing a need for new talent or training ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
