sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"Por otra parte, en su discurso inaugural en el Foro de Debate sobre la legalizacion de la marihuana, el presidente de la Asamblea Legisativa afirmó que este tipo de foros enriquecen la pluralidad del país y  la .",1,1,POSITIVE,1.0,RESOURCE,DEMOCRACY
"Los políticos, militares, “magistrados” y grandes empresarios que instalaron, mediante el fraude, a Felipe Calderón en la presidencia del país, están listos para aprovechar la usurpación del poder para inaugurar una nueva y más cruenta etapa de aplicación de políticas neoliberales, de privatizaciones, de presupuestos lesivos a los intereses públicos y a las necesidades sociales (como el recién aprobado), de  de la  en unos cuantos y mayor empobrecimiento de la mayoría, de entrega de la soberanía, de apertura indiscriminada (como amenaza suceder con el maíz y el frijol como consecuencia del TLC), de integración subordinada a los Estados Unidos.",1,1,POSITIVE,1.0,GIFT,WEALTH
"Hay que saber también que muchos salarios son determinados por la ley de la oferta y la demanda, razón por la cual es más fácil  un buen  si nuestras habilidades laborales se encuentran entre esas áreas de gran demanda.",1,1,POSITIVE,1.0,RESOURCE,MONEY
"mueven de un lugar financiero ventajoso a otro,  de los  de manera totalmente legal.",1,1,NEGATIVE,1.0,CONFINEMENT,TAXATION
no se castiga el delito: se  la .”,1,1,NEGATIVE,2.0,CRIME,POVERTY
"(Foto: Cuartoscuro) La titular de la Secretaría de Desarrollo Social, Rosario Robles, rechazó que la Cruzada Nacional contra el Hambre sea un   y apuntó que de mil 432 municipios donde habrá una elección este año, el programa sólo atiende a 213 y en varios casos no lo abarca completamente.",1,1,NEGATIVE,3.0,THEFT,ELECTIONS
No se  los  ni se cobrará el IVA en medicamentos y alimentos.,1,1,NEGATIVE,1.0,PHYSICAL_BURDEN,TAXATION
"-Paralelamente -prosigue Ortiz-, el interés en mantener firmes las resistencias a realizar elecciones sin fraude desbordó a los partidos políticos: se politizó el movimiento ciudadano y cientos de grupos de presión surgieron en la defensa de los  de la .",1,1,POSITIVE,2.0,PHYSICAL_LOCATION,DEMOCRACY
"Si tratamos de elevar la mirada por encima de los aspectos puramente formales que el  , y procuramos llegar sin distracción al contexto de fondo que sustenta toda su armazón jurídica, podremos apreciar que antes nuestros ojos se alzan las piezas estructurales de base en torno a las cuales gravita el sistema cosmológico del Derecho Administrativo: la Administración Pública, la comunidad o colectividad, el individuo, las prerrogativas públicas, el interés público, las libertades individuales.",1,1,NEGATIVE,1.0,ABYSS,BUREAUCRACY
"Tampoco   se favorece la contratación laboral necesariamente, porque los que invierten para generar puestos de trabajo no lo hacen con el dinero propio, que muchas veces lo tienen a buen recaudo en paraísos fiscales, sino con el dinero ajeno endeudándose y obteniendo buenas condiciones de financiación rápidas y baratas.",1,1,POSITIVE,1.0,BACKWARD_MOVEMENT,TAXATION
"Destacó que entre las medidas implementadas están el  de los  al tabaco, restricciones de la publicidad en medios electrónicos y anuncios espectaculares, y crecimiento del tamaño de la leyenda precautoria en las cajetillas.",1,1,NEGATIVE,1.0,RESOURCE,TAXATION
"Descontando los anuncios del Instituto Federal Electoral y de la Comisión Nacional de Derechos Humanos, tenemos que el Ejecutivo federal utilizó 91.51% del  .",1,1,NEGATIVE,1.0,WEATHER,TAXATION
"Y es que el ejidatario Román Quian,  la  con más de 18 mil votos, dejando muy atrás al segundo candidato, el perredista Hilario Gutiérrez, quien logró juntar apenas algo más que 2 mil votos.",1,1,POSITIVE,1.0,STRUGGLE,ELECTIONS
"Finalmente, el también autor de Hobbes y Rousseau: entre la autocracia y la democracia (1988), se acerca al debate contemporáneo de la sociedad civil y la presenta como “un espacio abierto a la construcción de formas asociativas independientes del control gubernamental y que ejercen influencia en el  de las  gubernamentales”.",1,1,NEUTRAL,1.0,BUILDING,GOVERNMENT
"Si mañana se le   a toda la población, que se les reparta por ejemplo PEMEX, bueno pues lo que la gente quiere no es tener mil acciones de PEMEX ó 10 mil acciones de PEMEX, lo que quiere es el ingreso.",1,1,POSITIVE,1.0,RESOURCE,WEALTH
", el excelente abogado Guillermo Morales Osorio, me dijo un día: ``El que piense que el derecho se hace para ser aplicado es un pendejo. El  no es más que la  para hacer de nuestra vida en sociedad una vida más ordenada''.",1,1,POSITIVE,1.0,JOURNEY,DEMOCRACY
"Esta situación explica, en parte, la desconfianza ciudadana en las instituciones responsables de velar por la seguridad pública, en particular la policía, ya que de acuerdo con los resultados del Proyecto Encuesta Mundial de Valores, coordinado por la Universidad de Michigan, 71 por ciento de las personas entrevistadas en México afirman no confiar en la policía; desconfianza que para el caso de la   80 por ciento de la muestra.",1,1,NEGATIVE,2.0,DESIRE,BUREAUCRACY
"De acuerdo con la denuncia, los propios delegados de la Secretaría, quienes reciben un salario proveniente del erario público, con lo que se aseguraría el “ ” para Calderón, primero como subordinados de Vázquez Mota y luego como candidatos al Congreso de los estados panistas que aportaron el mayor número de votos al blanquiazul.",1,1,POSITIVE,2.0,STRENGTH,ELECTIONS
"Subrayó que el IETU es un  , pues además de causar desempleo, impactó en los precios de la canasta básica que ahora fluctúan en medio de la oferta y la demanda.",1,1,NEGATIVE,2.0,PHYSICAL_HARM,TAXATION
"— Muchos militantes del Partido Revolucionario Institucional que se brindaron en   reflexionan sobre lo difícil que es aceptar que, a pesar del esfuerzo dado, no haya ni siquiera un ""gracias"", o alguna consideración, mucho menos pensar en algún compromiso, ¿será que todavía prevalece el concepto de que el político no tiene corazón?",1,1,NEGATIVE,2.0,COMPETITION,ELECTIONS
"""Gracias a la  de la  que sembró, el gobierno, federal y estatal en su caso, dejaron de ser el árbitro en las elecciones, dejando los procesos electorales en manos de los ciudadanos"", expresó Imelda Alejandro.",1,1,NEUTRAL,3.0,PLANT,DEMOCRACY
De manera progresiva todas nuestras  van  a manos extranjeras.,1,1,NEUTRAL,2.0,MOVEMENT,WEALTH
"El lunes los aspirantes priístas a figurar en la lista de candidatos a diputados por los 16 distritos electorales federales de la entidad, deberán registrarse ante el órgano correspondiente de su partido, para  la .",1,1,POSITIVE,1.0,PHYSICAL_LOCATION,ELECTIONS
"20 personas se vuelven consumidoras. La mayor proporción de consumidores de opio del planeta se encuentra aquí. Este es Irán, una nación que está asentada en un mar de petróleo, pero que debido al régimen opresor que la gobierna, la  no  hacia el",1,1,POSITIVE,1.0,BODY_OF_WATER,WEALTH
"No obstante, dicho periodo también provocó la polarización de la sociedad mexicana, particularmente entre los muchos campesinos y obreros que vivían prácticamente en la miseria, la naciente clase media que encontraba obstruidos todos los caminos para el progreso familiar y personal, y los muy pocos dueños de la riqueza, que disfrutaban del poder político al  del  porfirista.",1,1,POSITIVE,1.0,PROTECTION,GOVERNMENT
"Simular un  , robar una Presidencia, reprimir a quien se opusiera a la toma de posesión: no fue casual el dislate de poner la banda presidencial, literalmente, en una manu militari ni las primeras decisiones calderónicas de sacar los Ejércitos a las calles y de colocar, en el palacio de Cobián, a un conocido apapachador de torturadores.",1,1,POSITIVE,2.0,GAME,ELECTIONS
"Reunión del nuevo Congreso Constituyente, tras la  de la , para preparar el advenimiento del sistema republicano.",1,1,NEGATIVE,2.0,GAME,GOVERNMENT
En tan sólo tres años ha hecho más de 13 mil ventas por internet y su  de  es tal que su hija le ayuda con los pedidos.,1,1,NEGATIVE,2.0,PHYSICAL_BURDEN,TAXATION
"Ese es el error:  falsas , vender el titular “amor romántico” al compañero de sábana (por mucho cariño que suscite)",1,1,,,,MENTAL_CONCEPTS
"El enfoque CMG explica la  de  al interior de una cadena como resultado de la intensidad relativa de la competencia al interior de diferentes nodos.""",1,1,POSITIVE,2.0,BUILDING,WEALTH
"CTQ Matrix (identifica un area o foco para el FMEA, también conocida como matriz XY), Diagrama de causa y efecto,  de  y afinidad, herramienta de construcción de consensos (votos y rankings)",1,1,,,,BUREAUCRACY
"La  es  de perico, de guacamaya, de urraca, de perica, de periquito del amorrrrrr; es pelo de rana calva, pluma de pescado y billete de dos pesos.",1,1,NEGATIVE,2.0,ANIMAL,DEMOCRACY
"Difundir información sobre la relevancia de los  , mediante el envío programado y sistematizado de boletines de prensa, notas informativas y textos breves a los espacios noticiosos, de contenido editorial y de entretenimiento en la televisión, radio y prensa.",1,1,NEUTRAL,0.0,OTHER,ELECTIONS
La Convención es el único  de  que expresamente demanda de la sociedad civil esfuerzos para el monitoreo de su cumplimiento.,1,1,POSITIVE,2.0,MACHINE,DEMOCRACY
"“La normal vigencia y el  de la  brindará el marco adecuado para retomar el rumbo perdido, para recrear nuestra propia identidad, para implementar un plan de gobierno liberador.",1,1,POSITIVE,2.0,MACHINE,DEMOCRACY
"El montaje de la  de  y plástico es reciente; se trata de un instrumento diseñado para justificar la sustitución de la economía nacional por la economía trasnacional; dicho de otra manera: es la introducción de un tipo de democracia que facilita la implantación del modelo político y económico neoliberal, cuyo objetivo es transferir la riqueza nacional hacia las corporaciones trasnacionales y a sus socios locales.",1,1,NEGATIVE,1.0,MATERIAL,DEMOCRACY
González Uyeda dijo que lamentan que los priistas no hayan escuchado la razón principal por la que nace el INE y aún el ejecutivo estatal siga metiendo las manos en las instituciones que deberían ser  de la .,1,1,POSITIVE,1.0,PROTECTION,DEMOCRACY
"La   implicó un estilo de gobierno centralizado en la toma de decisiones y, en algunos momentos, de corte clientelar.",1,1,POSITIVE,1.0,OTHER,BUREAUCRACY
"Como en el mundo, en México una   con compromiso social no es un riesgo, sino una oportunidad; que sea la gente entonces, libremente, quien determine su futuro gobierno.",1,1,POSITIVE,3.0,PHYSICAL_LOCATION,DEMOCRACY
de  y exclusión social ha sido más grave que lo sucedido en Indonesia y en Asia se vive todos los días.,1,1,NEGATIVE,3.0,BODY_OF_WATER,POVERTY
"Porque estaba la amenaza del “crecimiento del comunismo” tanto en Alemania como en todos los demás países que  , hambre, desempleo, y hacían crecer las protestas contra el poderío de unos pocos.",1,1,NEGATIVE,2.0,EMOTION_EXPERIENCER,POVERTY
"Otra desvergüenza partidista es el proselitismo político que con fondos públicos está llevando a cabo Manuel Valencia Cardin, para seguir “ la ”, el PRI-Municipal de Othon P. Blanco “pegó el grito al cielo” por esta flagrante violación a la reglamentación de pre-campañas, como si no supiéramos que “Chana o Juana son lo mismo” ¡hágame usted favor!",1,1,NEGATIVE,2.0,CLOTHING,DEMOCRACY
"Por lo anterior, la  en la actualidad se  al doble reto de responder a las demandas de la vida moderna a la vez que modifica su esqueleto para dar cabida a la participación plena de los ciudadanos.",1,1,POSITIVE,1.0,STRUGGLE,DEMOCRACY
"MÉXICO, D,F; 29 marzo 2008.- De acuerdo con la Organización Mundial de la Salud (OMS), con el  del , la salud será uno de los aspectos más afectados, por lo que advierte que si las tendencias actuales del calentamiento prosiguen sin control la humanidad hará frente a un mayor número de daños, enfermedades y defunciones relacionados con desastres naturales y olas de calor, así como a un aumento de enfermedades transmitidas por alimentos, agua y contaminación del aire; agrega, asimismo, que habrá más defunciones prematuras.",1,1,,,,CLIMATE_CHANGE
"El liberalismo económico defiende la no intromisión del Estado en las relaciones mercantiles entre los ciudadanos ( los  a su mínima expresión y eliminando cualquier regulación sobre comercio, producción, etc.), sin dejar de lado la protección a «débiles» (subsidios de desempleo, pensiones públicas, beneficencia pública) o «fuertes» (aranceles, subsidios a la producción, etc.)",1,1,POSITIVE,1.0,PLANT,TAXATION
Quieren   para pagar el rescate de las playas,1,1,NEGATIVE,1.0,OTHER,TAXATION
El socialismo realmente existente era la   de los trabajadores.,1,1,NEGATIVE,2.0,ENSLAVEMENT,BUREAUCRACY
"De acuerdo al análisis citado de CISC, “en varios países europeos en actuales problemas económicos, el peso de sus  ha  las calamidades ya que se han tenido que achicar despidiendo a miles de empleados públicos”.",1,1,NEGATIVE,1.0,EMOTION_EXPERIENCER,BUREAUCRACY
"Córdova Toledo estimó que la estrategia de los Ayuntamientos, gobierno del estado y federación en esos 28 municipios con el más bajo índice de desarrollo humano, habla del interés por  la , ""no hay tregua"", sino una sinergia a la que se suman los mismos pobladores en la toma de decisiones por medio de las asambleas comunitarias o de barrio.",1,1,POSITIVE,2.0,OTHER,POVERTY
"Excepto a toda la recua de mulas del gobierno, y unos cuantos más, alrededor de 11  de españoles que le .",1,1,POSITIVE,1.0,,ELECTIONS
"""Entonces -afirmó- esos 55 millones de pesos se van a distribuir entre los diez municipios que participan en este Programa, y solamente va a ver un incremento importante para todos los municipios particularmente para aquellos donde la  o polígonos de  son mayores o hay más población en situación de marginación como son Fresnillo, Guadalupe y Zacatecas, que son las tres ciudades que se llevan el mayor importe del presupuesto"".",1,1,NEGATIVE,2.0,PHYSICAL_LOCATION,POVERTY
