sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más , el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
SoloRosas entrega este hermoso ramo con 12 rosas usted podrá  el color y también podrá   una caja de chocolates o un peluche para ha...,0,0,,,,ELECTIONS
El Titular del Ejecutivo informó al Congreso del  y al pueblo de Jalisco sobre los avances y retos de su .,0,0,,,,GOVERNMENT
El hecho de que México sea un país megadiverso y centro de origen de múltiples especies importantes para la alimentación mundial exige un marco  que proteja esta .,0,0,,,,WEALTH
"Le reitero que la policía es deficitaria por si, usted reduciría el número de agentes porque total, como se va a seguir delinquiendo y no vamos a ser capaces de erradicarla, y si a eso sumamos que el  es descomunal por ser .....",0,0,,,,BUREAUCRACY
"Paralelo a estas acciones, se actualizaron 305 docentes en el enfoque intercultural a fin de fortalecer, valorar y reconocer la diversidad cultural y étnica de los educandos, con la idea de que la planeación didáctica del docente recupere la  multicultural del  educativo.",0,0,,,,WEALTH
"El crimen se dio apenas tres meses después del cateo al Rancho El Búfalo, en el municipio de Jiménez,  Chihuahua, ese sí propiedad de Caro Quintero, un terreno de 544 hectáreas cuyo valor no se ha , pero donde se dio el mayor decomiso de marihuana en la historia, mercancía que en el mercado habría alcanzado los 8 mil  de dólares.",0,0,,,,WEALTH
"Es por eso que deberíamos de pensar en otra  diferente a la de los partidos políticos, porque tenemos que evolucionar, y alejarnos de nuestros antepasados los monos, y no  a un grupo de personas sino individualmente, uno por uno.",0,0,,,,ELECTIONS
"Nadie come ""soberanía"" monetaria ni le aprovecha que defiendan como perro su patrimonio mandando las  de interés a la estratosfera para que Merrill Lynch y George Soros puedan  con el superespeculador llamado Banco de México, con las cuentas malas a nuestro cargo con deuda interna, impuestos y Fobaproas.",0,0,,,,TAXATION
Y La Agricultura Tira Para Ser  Porque Por Lo Menos  Algo Fuera.,0,0,,,,POVERTY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria  30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"Aunque sea de presumir que por el anterior arrendamiento no contribuiría Santa Cruz tanta cantidad anual como la ofrecida por Maldonado, porque la experiencia tiene demostrado que los indios, por tal de que se les adelantase  vendían o arrendaban sus tierras o solares por ínfimos precios, no debió el subdelegado excusar poner en este expediente constancia formal de lo que Santa Cruz  anualmente por las mismas tierras.",0,0,,,,MONEY
"El ""off the record"" es un pacto tácitamente aceptado de toda la vida y en cualquier lugar del mundo para que un personaje famoso o importante pueda hablar libremente ante periodistas  que no puede expresar en una rueda de prensa por motivos personales, , judiciales, legales, etc.",0,0,,,,GOVERNMENT
"La Secretaria diputada Esmeralda Cárdenas Sánchez: Acuerdo parlamentario para normar el formato de la sesión de Congreso General para la apertura del primer periodo ordinario de sesiones del tercer año de ejercicio de la LX Legislatura, para regular la recepción y trámite del informe por escrito que debe presentar el presidente de la  sobre el estado general que  la administración pública del país el primero de septiembre de 2008.",0,0,,,,GOVERNMENT
"Conociendo las enormes presiones que derivarían de una identidad sexual confusa, permitir esa adopción equivaldría a colocar a esos niños, de por vida, una carga traumática con tal de reafirmar socialmente los  .",0,0,,,,DEMOCRACY
"En San Luis Potosí el gobernador panista le ha metido toda la mano a la  a la , pero en el PRI.",0,0,,,,ELECTIONS
son  de Roma,0,0,,,,RELIGION
"Si usted efectuó la compensación de saldos, no olvide que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma fiscal 41 acompañada de los Anexos y documentos que se señalan en el reverso de  forma fiscal, según el tipo de  que haya compensado.",0,0,,,,TAXATION
"En tal sentido, los elementos que privaron temporalmente de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los  así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0,,,,GOVERNMENT
"Mas, dado que una buena parte de los ciudadanos mexicanos no cuenta con su  de  precisamente por los factores de migración indocumentada, se hace imprescindible poner al día la documentación electoral, lo cual requiere agregar las acreditaciones que emitan estos órganos ""previa solicitud que deberá ser satisfecha en un plazo no mayor de dos meses"".",0,0,,,,ELECTIONS
"> León: Diputados del  y PRD coincidieron en la necesidad de crear un ombusman de la  en Guanajuato, para defender los derechos de los ciudadanos de acceder a la información pública.",0,0,,,,ELECTIONS
La primera aparición de Al Tauil el pasado 23 de octubre en la pantalla con el   fue recibida con mensajes de felicitación por parte de los espectadores.,0,0,,,,RELIGION
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE)  por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el  acusándola de parcialidad.",0,0,,,,ELECTIONS
"En menos de 5 años, es uno de los paises del planeta con mas  y .",0,0,,,,POVERTY
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la  PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir  de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"Aunque sea de presumir que por el anterior arrendamiento no contribuiría Santa Cruz tanta cantidad anual como la ofrecida por Maldonado, porque la experiencia tiene demostrado que los indios, por tal de que se les adelantase  vendían o  sus tierras o solares por ínfimos precios, no debió el subdelegado excusar poner en este expediente constancia formal de lo que Santa Cruz pagaba anualmente por las mismas tierras.",0,0,,,,MONEY
¿Considera que las iniciativas de  electrónico a nivel local son suficientes para agilizar y  el que hacer gubernamental?,0,0,,,,GOVERNMENT
Reflexiones de   del Seminario Permanente Partidos Políticos y Sistemas Electorales,0,0,,,,DEMOCRACY
En este cuadernillo se compilan tres conferencias impartidas en el marco del Seminario Permanente Partidos Políticos y  que coordinan El IEEM y la Facultad de Ciencias Políticas y Administración Pública de la UAEM en un esfuerzo más por difundir conocimientos político .,0,0,,,,ELECTIONS
El uso de este sitio web implica la aceptación de los Términos y Condiciones y las  de Privacidad de  S.A. de CV,0,0,,,,GOVERNMENT
""" las condiciones de desarrollo para la población, a través del diseño, coordinación, ejecución, evaluación y seguimiento de  especializadas, que fomenten y mejoren las condiciones de vida de los habitantes.""",0,0,,,,GOVERNMENT
"Nadie come ""soberanía"" monetaria ni le aprovecha que defiendan como perro su patrimonio mandando las tasas de interés a la estratosfera para que Merrill Lynch y George Soros puedan asociarse con el superespeculador llamado Banco de México, con las  malas a nuestro cargo con  interna, impuestos y Fobaproas.",0,0,,,,DEBT
Es la unidad del  del estado de Tamaulipas que presta servicios de apoyo a las personas  en iniciar el funcionamiento de su empresa.,0,0,,,,GOVERNMENT
"El 80 por ciento de la población, dijo, no se enteró que Enrique Peña Nieto, candidato del , no fue capaz de citar tres libros, debido a que la televisión no informó en su momento sobre ese hecho y sólo lo retomó de manera marginal una vez que explotó en las  sociales.",0,0,,,,ELECTIONS
"Reuters - WASHINGTON (Reuters) - Mary Schapiro, con una vasta experiencia en  de , recibió el jueves la aprobación del Senado de Estados Unidos para encabezar la Comisión Nacional de Valores (SEC,...",0,0,,,,GOVERNMENT
"La Asociación declara su autonomía frente a los  Federal, Estatal y Municipal; a los , a las iglesias y sectas religiosas y a la Institución.",0,0,,,,GOVERNMENT
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el dinero del  en favor de las autonomias de izquierdas y enchufando a sus amigotes y .",0,0,,,,TAXPAYERS
del,0,0,,,,TAXPAYERS
"Es claro que las ETN´s se valen de todo lo que esta a su alcance para maximizar sus ganancias pero de la misma manera los países, principalmente los que se encuentran en vías de desarrollo, deben tomar medidas necesarias para regular esta práctica que no necesariamente es destructiva pero que si afecta sensiblemente su  .",0,0,,,,TAXATION
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y  que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores públicos.",0,0,,,,BUREAUCRACY
